n1	n2	n3	n4	n5	n6	n7	n8	n9	n10	n11	n12	n13	n14	n15	n16 n17 n18 n19 n20
377	541	426	571	598	63	573	412	111	584	221	451	361	31	539	240	22	374	110	463
353	583	561	594	42	222	240	110	450	44	307	33	449	469	113	352	362	38	440	426
203	144	275	502	174	527	650	465	121	400	349	280	276	38	440	362	67	305	119	651
235	29	609	226	410	336	197	175	574	404	553	559	41	182	432	200	277	428	382	225
279	648	657	596	544	543	36	534	639	61	333	376	586	30	159	649	587	156	409	306
234	90	236	546	325	574	553	225	39	559	180	228	664	560	233	183	435	498	41	384
375	305	35	144	121	558	433	527	401	465	400	238	275	174	440	38	203	362	33	345
228	498	384	323	69	435	90	403	664	70	183	180	317	605	496	325	141	51	383	560
395	227	198	319	576	572	71	324	322	623	263	135	245	434	13	624	397	16	143	396
113	307	119	362	38	651	440	157	110	33	628	276	400	22	44	42	67	275	344	451
344	42	222	583	594	561	450	469	449	401	238	38	33	362	433	145	440	110	113	399
488	660	0	24	658	75	288	442	380	62	538	55	109	491	661	548	418	614	108	378
628	307	113	119	157	110	22	451	651	362	67	38	440	44	276	598	33	400	571	637
506	5	206	326	570	447	633	398	100	635	389	530	167	492	446	28	509	133	293	457
294	514	636	132	293	495	663	509	493	515	479	25	133	241	185	98	292	249	309	492
389	530	28	529	193	167	447	169	312	633	457	100	445	168	567	9	326	206	247	99
133	515	249	509	479	570	293	25	514	564	206	188	447	477	168	294	367	50	167	17
551	290	421	281	304	533	335	74	536	589	627	503	535	217	379	334	45	207	381	662
63	573	377	111	112	220	54	64	343	156	36	30	544	606	411	571	409	648	528	598
440	38	651	113	352	33	400	119	276	174	275	42	121	157	307	144	353	349	583	203
547	81	385	64	371	54	542	111	573	112	178	653	65	361	670	438	340	377	63	528
652	385	454	653	178	486	340	438	453	654	176	60	547	484	371	66	81	489	670	53
617	58	474	620	88	619	580	468	89	115	116	621	618	608	173	616	578	579	340	654
579	578	608	580	266	468	58	655	463	273	31	449	471	173	412	617	594	399	221	222
564	188	50	165	17	163	477	414	461	170	249	311	25	515	510	476	18	162	359	417
508	302	248	244	17	251	98	414	512	477	478	128	417	436	632	25	309	165	311	50
603	643	460	126	630	565	52	557	7	602	641	462	459	264	32	256	513	511	19	327
511	192	462	251	641	7	417	264	513	126	171	128	20	327	460	125	512	302	478	643
65	670	438	64	381	176	363	669	547	223	54	178	53	112	453	306	528	335	385	304
146	200	29	236	574	346	234	348	235	559	404	553	41	546	382	78	226	225	40	147
578	452	581	437	145	131	175	449	399	37	428	450	471	382	402	579	147	238	209	210
584	411	111	221	573	343	571	412	426	63	361	240	81	598	88	463	541	22	451	44
35	433	349	607	469	558	305	401	238	42	34	583	33	239	402	400	413	610	353	121
586	587	639	500	120	279	596	347	638	543	648	657	534	544	30	229	597	156	36	43
343	573	63	111	361	571	598	411	426	541	584	451	54	112	220	22	221	412	606	156
106	442	108	24	288	86	291	407	538	614	289	1	473	55	215	62	354	420	341	321
56	589	217	118	662	627	535	551	503	421	334	304	549	588	585	533	207	360	219	626
658	488	538	443	288	215	291	354	613	24	108	660	661	614	442	106	0	420	213	109
304	669	670	65	335	223	306	56	53	536	334	589	627	360	290	421	61	333	159	371
37	147	201	413	200	175	558	609	402	305	582	239	29	277	238	145	428	76	346	401
141	403	69	317	181	70	303	496	323	498	228	350	435	51	605	255	499	72	497	257
498	350	228	435	183	69	323	70	51	317	325	403	496	90	499	664	141	267	181	233
547	81	363	653	438	340	371	364	178	64	670	111	528	65	573	652	54	453	176	112
531	568	458	456	186	569	246	446	635	195	190	247	445	633	448	567	326	99	328	312
458	186	568	456	531	446	635	569	246	195	633	247	448	326	445	567	190	99	312	328
569	531	190	246	568	456	458	186	195	328	448	445	247	446	99	567	635	189	312	633
530	358	28	167	447	633	193	100	529	326	169	457	312	206	168	445	570	567	247	9
615	297	283	199	57	591	212	10	296	645	616	545	647	89	480	646	618	122	173	299
595	255	257	301	556	604	303	467	605	405	14	23	403	497	481	623	202	383	323	69
595	301	481	14	623	202	23	556	245	143	322	572	303	467	255	555	257	552	263	205
202	481	143	245	595	623	301	572	552	14	263	467	23	205	555	319	164	250	322	556
430	497	604	257	255	123	272	605	431	323	405	224	427	464	315	560	664	180	403	556
351	227	319	576	198	572	324	71	322	135	263	624	13	623	245	16	434	143	555	265
576	575	577	316	624	227	351	314	622	265	4	324	319	665	16	135	13	625	434	71
16	13	135	263	324	552	250	555	319	164	624	205	245	572	265	143	622	300	481	15
5	570	506	206	100	492	356	447	293	509	167	359	515	50	457	133	28	530	249	633
452	145	610	237	238	469	607	222	433	449	450	428	353	239	37	594	561	305	375	175
440	276	174	362	33	651	38	275	203	34	349	119	144	35	121	352	113	42	345	67
238	305	145	433	349	121	558	452	469	607	353	375	144	38	42	413	527	147	450	465
145	607	452	238	37	237	433	239	610	469	413	428	558	305	175	382	201	375	147	222
69	317	383	303	496	141	323	350	498	605	384	228	70	435	51	181	255	23	301	497
559	226	225	315	560	432	431	224	39	574	553	336	234	235	180	346	123	29	664	90
604	556	482	257	391	595	255	427	394	286	467	605	430	392	497	301	287	272	466	303
214	611	613	216	213	656	420	443	138	291	289	87	215	380	422	1	538	288	658	441
442	321	378	24	1	341	106	108	473	332	289	86	288	55	419	105	318	489	491	354
611	216	214	422	87	213	441	656	138	613	444	420	659	443	289	158	291	1	215	86
45	528	333	223	61	306	335	36	112	648	220	64	657	347	669	544	159	361	536	290
197	609	235	346	336	226	175	428	277	182	29	432	41	553	574	37	471	404	559	239
374	377	573	63	571	111	361	343	598	584	22	426	606	240	156	44	221	451	43	544
221	463	426	31	584	240	343	541	594	561	598	571	344	451	377	540	110	222	539	449
201	558	147	382	37	305	402	76	582	239	433	607	238	401	349	175	465	200	375	527
17	477	311	165	170	476	368	18	191	564	510	367	25	461	508	188	127	251	249	171
510	313	170	532	191	18	127	461	311	165	171	476	166	20	564	188	162	6	477	17
8	9	6	194	189	313	529	193	642	162	169	166	99	312	567	445	457	358	510	461
20	18	127	171	191	251	192	510	165	170	17	368	311	370	477	476	461	163	367	508
0	626	109	62	2	75	491	549	55	148	548	660	662	217	207	354	59	535	585	661
332	318	341	337	489	137	85	473	321	102	407	338	105	472	107	179	84	537	378	129
289	1	138	291	213	86	108	288	538	24	158	215	378	106	443	442	406	613	380	537
533	627	588	536	334	290	589	503	219	551	304	159	649	360	490	379	335	534	333	218
216	611	659	87	408	444	214	441	406	320	518	213	138	656	420	158	613	252	517	342
659	320	252	667	444	87	518	68	517	216	441	611	408	342	214	516	668	526	139	523
254	73	470	253	640	549	118	550	599	585	548	231	661	662	535	503	278	109	217	660
585	207	640	548	231	535	550	253	73	662	75	278	470	217	551	626	549	660	503	281
412	240	598	343	571	31	221	463	541	451	594	561	110	584	344	377	22	44	307	540
482	466	464	405	604	284	394	483	287	257	430	272	556	255	467	122	497	123	646	391
175	471	237	402	609	37	239	197	410	399	452	610	607	382	346	145	235	336	413	238
432	224	336	197	437	272	142	464	404	431	226	315	410	581	235	471	346	123	560	430
497	394	272	123	604	224	257	315	605	255	323	560	180	464	664	404	39	225	427	405
315	560	123	224	180	404	272	225	39	664	497	559	90	226	234	574	553	336	323	394
224	336	404	226	429	315	197	560	235	559	346	225	272	39	410	123	574	553	180	29
607	469	375	238	401	402	35	349	305	558	610	145	239	399	42	353	583	237	413	452
71	198	227	351	395	499	51	72	181	496	317	576	322	23	69	396	187	267	319	623
70	498	183	384	228	325	51	267	350	499	233	181	72	187	69	141	317	323	403	383
98	244	241	248	368	508	50	302	632	514	636	367	17	515	554	512	477	292	414	309
581	429	142	336	464	224	432	197	471	404	346	272	235	226	273	428	123	431	196	373
670	371	60	65	53	176	385	381	547	528	64	66	223	178	335	363	669	74	45	304
173	581	131	142	196	122	210	209	655	284	578	580	172	211	273	579	464	646	373	366
362	38	400	33	651	113	352	276	174	119	275	42	121	157	144	349	203	307	583	34
87	518	138	216	342	158	139	611	103	408	422	214	537	523	213	420	84	517	331	107
24	378	108	106	288	407	538	291	354	614	55	62	86	1	289	215	491	0	488	321
613	380	658	488	538	288	291	215	656	420	406	213	354	108	24	289	660	661	1	106
518	87	422	216	659	611	342	517	408	138	523	139	214	103	423	158	331	516	406	320
567	99	195	247	193	312	529	358	246	633	389	189	530	328	9	568	456	169	326	28
635	456	633	568	186	458	326	387	247	246	386	567	195	389	530	100	99	358	531	356
167	206	28	570	530	168	389	457	358	100	133	5	359	249	166	169	509	356	188	326
455	387	569	386	388	458	186	531	568	456	190	505	635	246	504	195	247	507	326	633
222	594	353	561	145	399	344	31	238	401	469	610	583	42	402	433	237	463	110	240
222	353	594	344	561	145	399	238	401	31	42	583	469	110	610	38	433	402	113	352
110	598	22	307	571	355	157	426	44	352	113	343	541	540	344	240	628	377	606	63
145	399	402	238	401	237	610	222	469	607	433	37	305	353	428	175	558	239	147	413
178	176	371	653	363	438	364	385	65	340	652	670	547	53	60	64	381	54	654	542
178	652	364	176	486	653	340	438	179	371	85	60	654	385	484	489	66	53	148	363
448	505	387	186	386	569	388	531	504	568	190	635	446	507	246	195	326	633	247	445
568	186	387	446	246	386	531	635	247	195	633	569	445	567	388	99	326	193	389	312
28	167	169	162	447	530	166	188	168	100	194	358	389	564	570	206	461	249	9	367
186	387	568	386	635	446	531	246	569	633	388	326	247	195	445	448	567	99	356	389
32	327	3	565	264	513	260	310	126	243	631	641	26	602	128	258	632	259	643	262
369	643	603	126	7	511	641	565	264	52	513	370	630	327	32	125	557	19	26	602
170	165	510	564	311	188	415	476	532	166	313	18	367	414	191	477	162	17	127	249
641	370	513	511	264	126	327	251	128	7	192	3	643	32	512	302	565	632	478	369
412	31	221	426	594	584	240	561	541	343	449	222	468	540	539	344	450	598	571	353
272	427	429	430	224	437	142	284	394	123	581	497	432	122	431	196	483	604	336	315
527	144	121	650	345	305	349	558	203	79	275	201	147	274	174	76	401	413	502	238
427	287	284	482	646	483	545	122	647	645	12	405	467	604	286	556	480	394	196	257
595	257	556	391	255	392	393	604	286	405	301	140	394	202	482	427	303	481	287	497
608	88	463	366	221	266	579	412	584	580	31	578	426	58	240	561	594	655	222	374
433	607	610	375	238	222	399	583	353	237	402	42	401	145	35	452	561	344	239	349
253	640	73	231	599	424	585	503	254	535	118	662	425	549	219	207	217	548	551	550
428	197	266	237	175	410	399	336	402	273	609	610	452	239	37	579	346	429	235	655
341	137	85	106	378	84	86	179	419	107	105	337	537	332	614	108	442	158	407	55
341	105	86	84	137	378	537	107	106	407	332	419	158	289	1	108	442	102	24	85
116	115	365	618	617	616	89	654	340	620	114	58	653	621	619	88	652	468	590	487
114	487	485	161	116	484	115	153	654	82	652	486	340	364	653	618	590	454	97	616
311	532	170	414	165	191	510	461	17	25	564	415	18	249	188	127	166	171	367	417
17	25	414	311	165	564	249	367	170	188	461	515	368	510	508	191	359	532	18	50
512	309	302	128	508	248	368	3	327	264	98	641	636	251	25	17	244	414	462	513
25	133	249	359	515	509	311	514	17	564	357	636	294	414	168	188	165	532	461	293
10	545	645	122	199	196	172	466	284	647	142	646	427	655	273	287	464	173	12	439
623	245	572	143	14	555	392	393	263	322	202	552	250	301	23	205	300	319	135	164
405	427	287	466	556	604	286	257	394	467	12	595	255	391	430	464	284	272	497	545
545	427	466	122	196	284	645	464	142	10	287	405	646	172	429	272	647	604	394	430
153	652	82	364	454	338	654	337	653	161	340	178	115	419	318	453	489	114	475	385
153	82	652	161	475	114	454	654	364	338	115	337	653	340	116	178	453	136	155	522
652	364	337	338	153	454	419	82	489	318	85	332	66	178	179	60	137	176	453	522
114	153	475	652	654	115	82	364	161	116	454	340	653	178	338	474	453	337	385	176
658	380	354	660	538	288	661	443	215	24	0	291	109	550	614	108	442	548	278	75
321	85	66	419	179	59	318	60	332	55	407	148	341	62	337	442	473	2	53	378
218	219	588	501	543	334	533	534	627	421	159	649	639	503	536	589	599	232	657	290
55	62	59	148	2	418	0	75	626	321	354	179	442	85	281	74	109	66	614	24
293	509	5	398	506	294	570	132	206	663	514	359	515	133	357	356	249	241	447	636
663	132	185	294	184	357	293	204	514	636	292	509	241	515	359	133	479	98	25	309
665	625	314	295	577	27	634	4	262	575	666	316	204	261	185	258	622	292	184	310
663	132	185	204	292	357	184	636	294	514	241	293	309	98	666	509	515	27	248	436
317	69	403	303	51	384	383	23	350	141	323	228	198	435	605	181	71	70	301	183
430	394	123	272	323	431	605	255	257	604	315	560	180	664	224	350	403	228	90	39
228	384	350	435	70	183	69	323	325	403	51	317	90	141	383	181	664	267	233	348
51	72	267	181	187	435	183	70	384	317	233	325	69	141	228	434	403	350	383	71
587	120	376	639	586	638	229	543	279	534	347	657	218	490	596	648	30	159	544	232
218	490	219	232	599	588	534	639	543	649	533	587	334	421	159	627	470	279	536	376
345	203	275	280	174	144	67	650	527	276	121	465	400	119	629	38	440	362	651	91
589	627	421	551	533	588	219	535	253	231	662	599	217	118	379	470	585	334	640	290
455	448	569	190	388	531	386	387	186	458	568	456	246	328	635	446	195	247	445	99
455	448	569	388	190	387	386	531	186	458	568	456	246	635	446	195	328	247	445	633
356	5	206	398	570	492	100	326	447	633	167	635	530	509	389	293	133	359	28	446
455	448	190	569	388	531	386	387	186	458	568	456	246	328	195	446	635	247	445	99
248	302	368	512	98	244	478	309	128	17	251	414	25	477	636	436	632	417	514	3
359	293	133	515	294	514	249	479	357	570	492	206	25	636	132	5	447	477	564	188
170	415	18	191	461	165	127	311	532	313	476	414	171	20	564	417	188	17	477	166
370	462	7	192	641	460	264	126	513	125	251	643	327	128	369	417	3	603	171	512
302	478	128	248	309	508	368	3	327	244	251	98	264	641	632	462	17	636	631	414
327	462	126	32	264	641	459	128	632	3	602	251	565	631	302	643	370	248	511	244
636	357	294	132	293	509	25	359	241	98	663	249	479	133	495	477	436	508	17	248
359	249	509	133	25	479	293	477	636	564	294	50	367	188	357	17	570	311	98	414
526	331	342	152	520	523	521	525	160	339	130	103	139	104	524	444	441	330	177	129
526	342	331	523	444	152	520	139	441	525	103	521	130	339	160	104	423	87	659	667
342	444	523	441	331	526	139	103	525	87	104	130	152	521	339	659	520	138	422	158
520	160	152	526	524	521	339	331	130	525	154	523	342	155	104	103	139	329	136	330
152	519	160	526	524	339	516	331	130	525	523	342	154	104	517	155	103	139	329	518
339	130	152	331	525	526	160	104	524	516	523	342	519	103	139	154	136	329	330	177
129	177	136	330	137	102	104	329	130	338	107	339	337	103	84	525	139	105	341	537
331	342	103	104	516	518	152	139	130	521	339	517	520	160	441	444	177	129	519	107
154	520	160	521	155	152	519	339	130	329	331	136	516	104	330	522	177	129	342	103
104	331	130	103	339	521	342	152	139	177	129	516	520	160	136	330	522	329	102	518
516	331	152	520	342	521	517	160	519	339	130	518	103	104	139	177	330	441	444	129
465	144	121	345	650	305	349	203	558	275	174	79	201	147	401	502	274	413	76	400
409	45	223	64	335	670	112	306	333	61	669	65	361	36	220	54	381	304	648	573
193	312	358	9	445	389	567	169	99	28	194	167	247	189	457	195	166	168	6	633
389	358	28	167	447	100	457	633	169	193	206	570	168	326	312	567	445	9	247	166
386	388	568	387	569	456	246	458	186	190	195	446	445	328	247	567	635	99	633	312
415	476	510	191	311	170	461	166	165	18	313	127	171	564	414	477	188	17	6	168
421	588	290	627	219	649	503	334	589	159	551	490	304	360	218	543	333	61	335	599
649	543	279	639	159	657	347	490	218	219	588	232	333	421	61	290	501	334	587	376
662	217	585	207	551	640	503	379	549	118	253	425	231	589	73	626	470	548	627	281
159	334	421	290	304	627	333	306	61	335	588	589	649	543	669	657	219	223	360	551
105	84	107	158	341	102	473	138	86	137	1	289	103	420	332	139	378	407	177	129
288	291	215	108	380	24	658	106	488	442	614	378	354	289	443	420	86	1	613	213
31	343	412	463	426	451	221	377	110	584	571	598	111	573	63	54	594	361	307	450
31	451	110	426	343	307	412	450	463	598	449	594	355	571	344	22	113	352	561	353
343	31	426	412	451	377	571	598	463	110	221	63	584	573	307	22	111	240	361	594
54	343	363	111	573	377	361	63	112	64	547	220	31	426	451	412	221	584	81	571
657	159	639	534	279	61	649	490	347	536	334	333	588	587	218	219	648	533	306	421
30	156	648	606	36	596	220	347	43	586	279	657	63	112	376	361	61	409	333	543
645	480	10	483	122	647	466	284	646	199	196	287	427	482	12	172	142	464	173	439
236	348	78	40	41	234	553	574	325	182	146	90	559	233	225	29	39	183	200	180
363	81	385	64	111	573	371	54	112	438	361	528	670	65	542	377	63	653	220	178
660	425	585	207	75	640	661	73	109	626	278	662	535	254	418	0	253	217	470	231
662	118	217	73	254	535	109	626	585	640	418	207	379	253	424	75	470	2	425	660
661	660	278	73	425	640	109	585	254	75	207	424	253	488	470	662	535	354	626	0
360	535	503	589	421	217	627	662	533	290	379	585	207	281	231	304	588	536	334	74
263	245	397	13	143	135	250	164	205	16	555	572	319	324	481	300	202	623	393	624
574	559	234	225	41	226	39	404	29	236	560	235	182	348	90	346	315	180	664	546
631	666	243	632	310	292	262	244	248	27	98	32	309	241	3	459	436	327	302	128
250	263	135	13	300	16	324	205	397	245	552	164	572	481	319	143	623	322	265	624
595	405	391	604	286	467	392	257	255	482	301	393	394	14	605	427	303	481	140	287
602	630	643	369	126	603	565	32	513	256	460	459	462	327	632	260	264	641	631	242
305	413	201	147	349	433	401	238	465	527	375	37	607	382	402	76	121	144	239	145
225	574	553	234	39	404	226	315	180	90	235	41	29	431	664	346	432	348	236	336
315	39	180	225	431	664	404	90	234	574	123	553	226	224	432	272	348	497	323	430
594	222	344	353	240	583	449	42	450	469	426	610	31	412	110	44	399	463	598	307
134	101	15	308	49	644	164	52	205	149	242	250	260	256	630	300	16	397	552	13
101	134	308	15	52	49	260	644	630	149	164	256	205	261	259	242	250	369	26	459
188	165	367	461	249	170	311	477	17	414	476	50	510	25	515	359	163	166	162	415
459	32	126	260	643	369	602	327	264	630	513	26	641	460	3	603	52	243	310	101
211	208	209	210	131	57	646	284	467	439	466	140	283	647	122	581	464	427	287	257
99	247	445	195	193	529	246	312	358	633	389	530	9	189	169	328	446	456	28	100
456	387	458	386	186	446	531	635	246	195	633	247	445	388	326	99	312	389	193	358
388	531	190	386	246	387	456	186	458	195	448	328	247	446	99	445	635	633	455	189
206	447	5	167	359	100	133	28	398	509	457	506	530	356	249	515	168	389	293	358
598	22	451	343	426	377	110	44	307	240	63	157	541	412	411	606	361	344	156	355
245	623	319	143	263	481	555	552	135	13	322	202	397	324	16	351	250	395	14	23
111	361	377	63	343	54	112	64	411	220	374	547	584	541	81	542	598	156	363	528
553	559	234	225	226	41	39	404	29	235	560	236	346	348	315	90	182	180	664	432
396	314	316	665	4	624	622	494	625	265	395	227	634	324	295	351	16	135	13	397
396	395	227	351	624	316	324	265	622	319	135	16	13	397	4	314	263	198	71	572
314	396	665	316	494	4	625	622	624	265	295	634	324	395	27	261	16	227	351	397
366	266	608	655	273	471	373	173	58	439	449	468	452	399	463	142	428	437	450	31
366	608	266	655	273	471	468	172	173	399	428	142	463	237	449	452	58	610	222	439
655	366	608	273	173	172	266	468	196	142	439	617	58	471	437	463	365	428	122	429
437	439	142	429	464	131	196	209	373	336	655	273	471	224	432	197	173	122	284	272
277	76	182	21	413	40	201	382	609	200	41	78	558	274	147	37	79	239	175	29
42	344	353	33	561	469	222	44	594	35	240	440	362	433	375	34	38	610	307	113
221	412	374	343	426	463	377	88	240	111	571	541	573	411	31	598	63	468	561	539
535	207	640	425	662	231	253	217	73	548	551	470	549	503	626	118	550	75	379	281
376	596	120	597	500	347	279	30	544	639	43	156	606	648	638	657	36	543	628	229
500	376	639	120	543	279	347	657	534	638	648	596	501	490	159	218	30	544	36	229
219	627	421	533	334	490	503	218	536	159	649	290	543	534	304	551	501	379	599	56
627	379	421	503	334	56	551	533	304	217	219	536	118	535	662	290	360	490	159	381
616	618	97	89	297	124	615	474	212	116	390	114	296	115	365	617	199	620	475	621
297	212	615	390	616	618	89	296	124	199	283	57	10	97	474	645	480	617	365	620
299	298	283	296	647	11	297	12	212	390	285	57	287	615	545	645	199	646	466	140
117	124	97	296	297	212	600	616	282	615	618	390	89	299	283	57	474	114	199	116
561	222	344	353	449	450	240	583	31	42	426	469	412	463	110	610	399	44	307	145
392	391	556	301	467	393	257	255	604	14	286	405	481	202	303	23	623	143	605	245
586	43	544	347	156	606	30	279	376	648	36	587	639	657	638	637	543	120	220	534
637	43	91	628	67	586	629	606	157	156	119	651	276	355	376	30	22	544	120	352
571	22	451	110	44	426	307	157	240	343	377	344	355	63	412	352	113	541	561	594
470	253	231	503	219	232	218	501	588	640	490	533	73	421	424	649	627	585	118	535
117	96	94	593	95	97	590	124	475	114	591	93	92	618	616	297	282	296	116	212
125	285	642	192	20	370	603	511	171	460	127	643	557	417	369	462	18	8	11	251
32	557	565	513	126	459	643	631	327	632	243	630	260	369	264	462	310	3	641	460
369	643	460	630	126	52	565	557	7	256	19	462	641	511	264	513	32	459	125	563
257	394	255	405	391	556	430	497	595	467	482	427	272	123	301	323	303	392	403	431
323	403	497	303	69	350	255	394	391	257	430	317	496	228	384	664	498	123	383	301
156	30	544	43	596	648	36	63	220	22	586	597	571	361	451	347	157	598	628	355
433	469	402	239	375	237	238	399	401	558	145	35	305	452	413	349	37	222	583	42
266	579	468	366	580	655	578	273	463	471	172	237	221	412	222	399	594	561	31	449
410	175	346	235	29	277	37	182	382	428	197	200	226	41	336	582	239	413	201	402
237	469	399	222	402	433	452	239	145	238	561	353	375	583	594	401	449	42	428	344
216	408	214	422	87	406	213	441	444	138	656	420	659	158	289	443	291	215	1	86
500	587	120	639	543	54	220	490	657	542	669	376	36	334	648	30	159	218	586	65
443	656	380	406	213	215	658	291	538	288	488	420	214	108	289	408	24	354	106	1
106	538	108	62	215	378	442	0	24	288	55	291	658	354	488	380	109	418	491	86
390	297	57	591	199	283	212	10	296	89	645	545	173	646	480	647	122	620	621	590
89	591	474	590	365	116	390	620	621	199	297	115	619	173	212	57	10	58	580	97
365	58	580	366	620	173	619	468	608	578	579	474	88	621	89	655	172	463	266	273
89	474	590	116	365	591	620	621	115	390	619	114	199	58	173	297	97	580	654	57
58	617	365	173	210	131	439	578	366	580	579	211	373	209	474	208	581	655	608	618
617	365	58	173	474	210	618	580	616	439	366	578	131	579	89	57	615	211	199	655
617	365	58	173	210	618	474	131	616	439	580	578	366	57	211	615	579	209	89	199
4	265	316	16	314	324	397	634	13	135	308	134	665	261	576	250	263	295	577	555
572	481	245	322	14	23	143	202	263	319	301	555	392	393	552	135	198	351	13	324
265	324	16	135	13	397	4	316	576	263	319	555	250	395	314	552	351	396	308	572
665	634	295	314	4	494	261	27	262	316	258	577	310	666	265	259	243	260	308	575
2	75	418	207	217	662	549	535	0	281	548	491	109	585	74	62	59	379	425	55
589	421	334	588	533	503	536	219	304	379	551	290	56	159	490	217	360	118	535	218
355	119	67	352	113	651	157	307	597	276	637	22	362	440	110	38	43	451	91	174
91	67	280	637	597	276	502	174	119	230	651	203	400	275	345	43	440	586	157	362
256	369	603	557	643	565	52	149	563	602	562	126	101	460	644	32	260	134	242	459
554	243	32	310	459	666	327	3	513	602	128	244	248	262	260	302	264	309	512	565
244	513	248	302	327	128	32	554	251	368	508	512	98	602	459	3	436	264	462	309
446	326	389	530	100	358	247	567	445	193	167	568	456	356	28	447	99	206	312	195
625	295	261	27	4	262	258	665	310	314	622	260	259	243	666	134	316	494	308	26
446	458	568	186	326	456	387	356	386	506	247	389	246	100	530	531	445	358	567	5
514	357	132	98	294	25	309	515	508	495	241	248	663	478	479	293	512	292	302	477
597	91	67	276	629	43	651	628	157	119	400	174	440	355	33	352	113	22	362	44
229	376	586	120	587	279	500	596	232	534	347	501	649	543	597	218	657	230	43	490
587	543	376	534	279	500	657	347	490	159	586	218	649	501	648	120	219	61	588	596
73	253	585	470	231	425	535	662	548	207	549	254	424	550	503	217	118	599	551	278
264	462	327	126	513	3	7	511	128	459	370	32	460	565	512	26	251	478	302	369
8	313	416	20	127	415	171	6	18	510	191	194	417	532	170	192	162	461	125	9
369	603	126	460	565	630	557	602	462	513	32	264	459	7	327	511	52	370	260	3
149	256	562	15	164	205	563	101	49	52	250	630	134	242	552	300	308	555	397	263
545	10	122	199	480	284	466	483	196	172	427	142	287	173	439	464	482	12	655	581
284	122	466	545	427	10	196	464	439	199	483	287	142	480	482	173	581	209	131	172
545	466	287	12	284	10	122	480	483	482	427	199	283	286	140	405	196	464	467	556
36	544	657	30	347	220	61	279	156	333	543	606	596	306	159	112	409	586	639	376
534	533	159	290	543	536	421	588	219	279	333	490	232	657	218	334	61	347	639	627
345	527	465	203	79	144	274	502	76	174	77	275	349	121	558	305	280	400	21	201
276	440	119	362	400	352	113	33	157	38	67	174	307	628	355	275	44	637	42	34
364	454	340	486	178	484	385	453	487	438	176	363	115	547	485	81	371	60	66	489
340	385	178	363	364	547	81	453	454	371	115	438	176	542	64	111	88	670	54	65
340	115	364	116	385	178	454	474	363	453	81	487	547	484	365	486	88	438	485	371
273	172	580	579	142	196	608	578	266	366	471	173	581	439	429	437	468	428	122	197
613	406	443	213	214	215	380	408	291	538	611	488	420	288	216	108	289	614	24	661
61	543	159	648	333	347	279	36	306	534	639	536	649	334	669	544	587	223	30	335
380	488	538	288	215	354	443	291	660	661	24	108	613	614	0	442	109	106	550	378
423	422	320	444	87	216	611	252	408	441	518	214	517	667	406	342	68	138	516	213
550	548	109	488	354	0	75	278	658	418	549	626	425	73	380	207	62	585	640	254
550	548	109	278	488	658	73	254	0	354	549	75	640	380	424	425	418	585	626	207
535	217	585	207	549	118	379	551	640	626	503	253	73	589	425	548	231	2	470	281
132	495	493	292	204	241	357	185	184	514	294	636	293	492	98	509	515	436	309	554
180	90	39	560	315	225	431	234	350	323	559	228	123	404	553	348	574	498	384	497
625	314	494	295	634	4	577	27	316	261	622	262	575	258	265	624	310	259	243	396
262	27	310	554	631	295	243	258	309	3	292	634	261	459	260	32	327	128	632	248
252	320	423	68	517	659	518	516	444	422	526	342	441	87	519	331	523	520	216	152
68	252	320	423	517	516	659	518	519	526	444	520	342	152	331	160	523	422	441	521
306	223	381	304	335	65	61	536	333	159	334	657	64	45	36	290	112	627	409	421
65	381	223	371	335	64	438	306	528	304	53	45	112	61	409	333	54	536	56	334
