plt_cn	subp	refVOLUME	predVOL_k1	predVOL_k5	predVOL_k10	predVOL_k15	predVOL_k20	predVOL_k25	predVOL_k30
89733074010661	1	243.939	995.235	2594.2514	2474.7099	2755.4052	2927.71255	2616.74872	2381.511867
89733074010661	3	224.875	13.404	2116.445	2098.3038	1849.043933	1829.7042	1861.95168	1820.8864
89733100010661	1	268.831	1219.75	1099.6954	881.6474	1345.0704	1221.34225	1268.48552	1301.397267
89733100010661	2	978.036	96.932	970.2912	1354.1326	1101.9104	1023.01605	1091.6182	1230.3023
89733100010661	3	915.781	1592.852	1073.995	2183.7078	1942.346533	1886.69145	1832.63392	1821.960167
89733100010661	4	394.658	1248.861	1526.0878	1336.0641	1487.363333	1455.37565	1393.96592	1403.132633
89733223010661	1	2641.01	2205.589	873.4286	871.8302	893.953533	1192.9903	1198.9284	1306.472667
89733223010661	2	2059.359	1075.919	1267.262	1261.8662	1352.783467	1365.8997	1418.86728	1474.402433
89733223010661	3	1574.984	1043.294	940.055	1110.9599	1240.5928	1417.66965	1491.5972	1507.421267
89733223010661	4	5992.412	795.991	755.5984	1075.4208	1109.978667	1180.47355	1437.223	1313.005933
89733340010661	1	670.817	1564.395	1893.9094	2592.5429	2082.205533	1660.79225	1697.23964	1796.053833
89733340010661	3	390.375	661.719	1066.2204	1889.678	1621.476933	1559.54155	1516.10652	1533.39
89733382010661	1	2317.084	138.486	762.6362	1015.1518	1138.6982	1198.13145	1272.32456	1323.460067
89733382010661	2	5875.451	138.486	787.1628	940.5616	979.980733	1088.33305	1070.08036	1114.3402
89733382010661	3	3733.868	157.758	620.2792	1120.8399	1142.495733	1190.60175	1276.38768	1246.625067
89733382010661	4	2552.045	2644.57	1662.5248	1642.8215	1321.285867	1369.77405	1441.06992	1424.003167
89733540010661	4	2151.489	2018.646	1437.3814	1956.2807	1504.3	1618.51105	1620.45528	1716.045133
89733582010661	1	2501.267	1866.177	1890.531	1840.267	1801.761	1772.9504	1654.297	1658.735
89733582010661	2	3006.24	1428.988	1939.2756	1644.5997	1722.241533	1771.82175	1618.81496	1610.1581
89733582010661	3	2801.303	1295.673	1450.0798	2023.7439	1975.482333	1706.51235	1717.64764	1786.096267
89733582010661	4	1087.76	3951.961	1851.3856	1901.2406	1952.763733	1621.8246	1477.93948	1614.722333
89733842010661	1	1267.87	2031.24	1483.125	1458.6775	1532.259533	1428.8298	1461.45212	1574.1868
89733842010661	2	2352.812	1043.294	1706.6854	1384.612	1311.904867	1424.24655	1424.55304	1641.4029
89733842010661	3	133.586	1875.286	2060.9646	1738.8539	1585.9054	1408.2432	1484.17856	1532.1506
89733842010661	4	1104.304	729.986	1324.8436	1238.7719	1467.805867	1573.98785	1486.0298	1494.0934
89733987010661	1	5300.636	312.321	2076.2452	1536.0857	1631.706533	1649.3196	1650.82276	1630.224833
89733987010661	4	2482.499	4301.164	1454.3832	1128.2199	1525.0666	1708.47825	1720.35088	1587.490967
89734070010661	1	1632.006	1642.773	1237.9306	1403.1834	1507.968467	1404.43905	1345.34828	1365.849667
89734070010661	2	1007.478	1226.902	1867.6982	1412.8087	1849.018	1887.63605	1858.46132	1737.000533
89734070010661	3	7513.096	181.498	568.2358	1162.5484	1317.2682	1539.2896	1771.21084	1772.509333
89734070010661	4	2828.862	838.252	1312.1212	1253.0335	1190.9434	1267.27435	1344.77284	1421.7786
89734228010661	1	2253.22	1340.555	1397.6886	1360.8709	1667.933867	2125.6964	2067.55436	2104.1315
89734228010661	2	1044.826	330.404	1672.201	1727.5159	1503.126067	1735.25145	1667.5316	1785.531533
89734228010661	3	1712.039	1302.847	1123.3452	1741.3208	1692.207933	2103.99175	2218.23888	1976.803267
89734228010661	4	1830.672	478.17	995.1236	1143.487	1281.555867	1333.68785	1389.8518	1662.318433
89734392010661	1	1295.994	809.262	1168.8708	1625.3614	1409.491267	1729.9734	1615.89984	1554.188667
89734392010661	2	189.986	822.01	1263.9966	1779.6926	1637.938467	1446.44375	1426.61036	1369.114967
89734392010661	3	698.417	3184.137	1451.2634	1335.2868	1465.613067	1388.09415	1436.06888	1447.899067
89734392010661	4	1900.581	169.977	1750.9678	1390.2498	1503.568733	1499.24615	1581.35324	1520.572167
89734495010661	2	1069.198	215.253	934.1944	1329.9171	1739.1538	1581.3791	1552.90484	1504.7355
89734574010661	1	176.421	1276.691	1423.955	1417.521	1510.900533	1597.7402	1523.3938	1601.092367
89734574010661	2	466.106	3220.947	2418.1548	2517.3012	2151.432667	1833.4262	1792.05356	1850.7992
89734574010661	3	370.811	2036.132	2283.604	2342.2956	1962.986533	2295.5425	1950.86216	1860.2705
89734574010661	4	483.124	432.554	1155.7208	1529.8514	1394.334533	1337.42715	1519.06884	1404.909333
89734825010661	1	1728.04	2569.436	1423.835	1320.1453	1514.4224	1525.0614	1492.35048	1481.515433
89734825010661	2	2431.62	1227.936	1538.5086	2317.4304	2282.853667	2114.63405	1867.48048	1868.302633
89734825010661	3	1191.896	366.439	1086.3	1367.9267	1599.2972	1747.69215	1624.1352	1584.146733
89734825010661	4	4301.164	2482.499	1219.8798	934.5748	1309.7432	1612.3138	1647.60428	1526.8688
89734952010661	1	1166.33	3138.654	2180.2796	1632.4	1406.373133	1623.46425	1615.81704	1679.742933
89734952010661	2	1571.582	3138.654	1351.1748	1299.7767	1562.573733	1664.7828	1981.52652	1926.624
89734952010661	3	2212.744	3528.434	2186.1302	1632.4	1475.677267	1468.24615	1704.50332	1575.2258
89735034010661	1	1312.732	1254.146	1586.9048	1539.6223	1427.707067	1389.1302	1564.71528	1616.058767
89735034010661	2	637.504	1254.146	1586.9048	1865.9952	1782.824667	1669.80155	1451.64504	1554.545133
89735034010661	3	1168.237	887.965	2165.3082	1884.8772	1717.515	1919.4074	1752.99792	1735.0365
89735034010661	4	872.187	999.146	1267.7536	1350.9293	1421.854667	1681.4144	1614.91968	1629.1942
89735312010661	1	1696.856	2414.617	2993.73	2095.2228	1820.5238	1777.52005	1874.15924	1807.698467
89735312010661	2	2016.065	2539.881	1760.7692	1287.4779	1397.0052	1340.70235	1535.397	1562.170633
89735312010661	3	2300.149	940.446	1077.415	983.2761	1248.566933	1407.1532	1415.04292	1660.879367
89735312010661	4	1333.527	1574.984	975.424	1267.4958	1359.784067	1497.33075	1442.29088	1514.5952
89735523010661	1	1026.234	2055.717	2542.3656	2008.4125	2129.499267	2048.25275	1848.78224	1715.424033
89735523010661	2	319.843	5301.807	2231.5108	1861.3712	2125.3236	2054.49985	1952.37288	1954.099967
89735523010661	3	391.475	767.518	1324.7822	1824.3947	1596.1024	1715.3565	1673.2466	1547.7791
89735523010661	4	86.272	644.204	1108.546	1328.8041	1615.918333	1442.16815	1400.55784	1405.1509
89735601010661	1	1242.476	502.749	1621.742	1485.5882	1725.468133	1574.70615	1542.91204	1739.9946
89735601010661	2	1269.506	673.611	882.7986	1416.032	1780.766733	2028.42275	1997.01996	1949.4662
89735601010661	3	1702.518	2657.655	2505.997	1733.5092	1990.8116	1892.367	1851.00228	1929.775733
89735601010661	4	1143.474	91.123	1513.5914	1275.6001	1504.663467	1601.72665	1615.29988	1714.677333
89735722010661	2	478.17	1830.672	1163.6448	1209.6982	1213.932933	1438.08745	1443.95188	1453.588667
89735722010661	4	181.498	3061.751	3438.5534	2199.268	1943.996667	1905.3924	1991.89712	2160.934033
89735778010661	1	2802.842	1026.234	2004.6104	2010.4926	1720.483267	1591.55305	1744.56476	1636.3729
89735778010661	2	1820.114	790.16	1560.5106	1337.3599	1305.647	1377.43555	1410.80248	1607.939767
89735778010661	3	2569.436	1728.04	1570.3946	1273.0069	1257.036933	1331.72655	1323.0164	1325.7421
89735778010661	4	2163.699	1685.363	1408.3836	1391.5206	1746.873267	1620.21295	1545.87108	1613.315367
89736031010661	3	760.061	91.123	1520.4816	1502.7569	1423.674267	1416.55095	1433.07312	1557.789667
89736031010661	4	2581.931	1487.798	2082.5324	1888.5839	1877.034267	1763.8104	1724.77408	1582.378033
89736094010661	1	838.252	1722.608	1768.7174	1520.1758	1468.449933	1583.7429	1534.33948	1457.8291
89736094010661	2	976.579	1333.228	1418.679	1573.839	1724.309733	1526.7305	1583.64592	1676.531733
89736094010661	3	1247.069	136.103	467.01	1801.6771	2137.993933	2097.16185	1911.13192	2014.0387
89736094010661	4	967.233	3676.483	1992.2002	1822.3159	1914.180733	1986.2206	2057.77408	1915.924167
89736265010661	3	769.355	1666.068	2594.779	2200.816	1942.866667	1775.8427	1710.99344	1678.3981
89736516010661	1	5879.257	1802.274	1323.1828	1700.1503	1603.637	1600.99935	1577.28436	1645.2087
89736516010661	2	3259.403	422.309	1021.284	1205.2597	1256.508467	1173.57885	1265.0792	1279.613233
89736516010661	3	1960.644	696.658	1381.8622	1606.3075	1438.948333	1446.28445	1587.26476	1630.675567
89736516010661	4	3107.549	2646.879	1692.8528	1623.229	1468.689733	1615.22535	1520.9364	1461.614067
89736858010661	1	693.497	1463.338	2439.0874	1981.078	2002.971733	1762.53845	1734.44844	1618.606567
89736858010661	2	2003.544	5301.807	1884.336	1867.4064	1895.782867	1688.3445	2055.61808	1918.816433
89736858010661	3	1338.175	2738.568	1817.887	1313.752	1572.3868	1444.3006	1678.07368	1579.8662
89736858010661	4	1361.682	1359.036	1541.9864	1793.56	1608.7722	1522.1609	1488.08092	1492.387233
89736967010661	1	1020.569	605.935	1619.0552	1800.9473	2041.137533	1899.8522	1761.4334	1821.655367
89736967010661	2	502.749	2369.098	2735.6872	1610.0023	1490.559867	1602.8466	1537.88204	1708.4239
89736967010661	3	2242.247	5871.378	1913.1646	1911.5978	1763.5296	1630.0376	1500.2724	1488.2292
89736967010661	4	1886.134	2369.098	2527.888	1535.4872	1469.05	1680.9903	1577.27168	1580.614767
89737049010661	1	39.47	1200.223	2687.4762	1984.5654	1669.217733	1627.8253	1726.71708	1602.197733
89737049010661	2	71.839	2242.247	3110.8304	2049.874	1877.8078	1791.8564	1709.08192	1654.63
89737049010661	3	148.313	2242.247	2687.4762	2142.54	1970.4668	1794.41135	1628.87492	1597.5917
89737172010661	1	143.631	1436.861	1604.5098	1915.6195	1663.785533	1583.5802	1778.3808	1731.720033
89737172010661	2	2096.798	2431.62	2453.66	2227.0225	2434.629733	2446.08105	2104.08328	1902.356933
89737172010661	3	909.937	315.648	1766.3764	1631.2278	1623.675333	1901.7432	1679.4918	1665.901033
89737172010661	4	2587.272	404.823	1704.976	1889.6158	1735.2052	1688.21235	1552.11916	1507.454367
89737269010661	1	551.937	1181.411	1326.3682	1746.7112	1648.1138	1801.52905	1668.5376	1729.469667
89737269010661	2	644.204	86.272	1137.9872	1482.9678	1446.992867	1385.8802	1414.48168	1451.486033
89737269010661	3	1068.311	371.528	815.9658	993.7576	1334.5984	1662.7642	1729.60796	1868.869767
89737269010661	4	436.752	1676.774	1799.4854	2620.4806	2652.7046	2581.6706	2214.27296	2252.608867
89737446010661	1	357.571	270.366	1629.7298	1694.3203	1641.517067	1517.92595	1450.70728	1525.8644
89737446010661	2	1642.773	1632.006	1215.9502	1410.5516	1563.1478	1561.43385	1529.48148	1515.0295
89737446010661	4	471.686	2240.938	1595.03	1486.3338	1369.068	1380.9029	1363.176	1412.557133
89737538010661	1	1409.85	2089.696	1340.3072	1227.8673	1377.540133	1310.76055	1155.71336	1380.979667
89737538010661	2	1199.386	2587.272	1952.6278	1950.8798	1820.212533	1691.8389	1449.77344	1525.716
89737538010661	3	4996.654	2089.696	1892.9758	1797.8052	1792.544	1563.0796	1457.46464	1362.614967
89737538010661	4	1823.996	979.519	1287.2974	1197.6948	1138.321867	1265.8982	1218.24316	1301.0018
89737728010661	1	790.16	1820.114	1005.5818	1472.5757	1780.643733	1812.3072	1795.05764	1805.738267
89737728010661	2	1290.493	2627.972	1352.2228	1966.07	1955.1266	2024.86505	1996.11968	1861.2772
89737728010661	3	917.193	319.843	1596.4252	1853.6179	1974.5702	1859.0848	1876.07648	1877.0884
89737728010661	4	156.639	2891.682	1694.4444	1446.0573	1581.839467	1559.58415	1444.38988	1443.265
89737871010661	1	1520.16	1284.487	1399.427	1308.8483	1404.501733	1464.40585	1331.24624	1352.485867
89737871010661	2	1439.221	686.183	1373.5034	1506.4239	1411.225667	1378.85625	1409.13164	1431.169567
89737871010661	3	2739.614	1333.228	1374.674	1398.4641	1270.8918	1534.31025	1395.31356	1464.917
89737871010661	4	2898.567	2788.092	1400.9904	1386.3017	1450.707	1309.89	1464.2988	1492.444967
89737987010661	1	1428.988	3006.24	2428.0812	1801.725	1848.350067	1764.7952	1693.76324	1743.866367
89737987010661	3	615.534	1029.608	2124.1212	1574.1718	1788.926333	1802.02495	1663.76112	1707.4535
89737987010661	4	2862.401	3006.24	1394.6534	1842.9424	1902.852333	2055.5701	1901.1552	1824.267067
89738116010661	1	3994.907	1156.148	1646.836	1532.3588	1469.3308	1406.6515	1641.37192	1870.788467
89738116010661	2	1075.919	2059.359	1601.2412	1875.8918	1719.191733	1563.83825	1585.74992	1622.200867
89738116010661	3	1926.045	4326.481	2301.4486	3626.9416	3231.013333	3039.35245	2568.25604	2441.599533
89738116010661	4	977.092	964.502	2075.2508	1567.4912	1611.781733	1660.3937	1730.21868	1822.735933
89738242010661	1	182.306	4323.852	1423.074	1320.8131	1326.471533	1369.67915	1639.50072	1455.7069
89738242010661	2	327.509	488.859	2209.9914	1647.5401	1535.2214	1613.29995	1624.70172	1580.174833
89738242010661	3	2883.856	488.859	1559.6086	1579.9439	1744.5956	1672.10065	1537.04468	1667.334267
89738242010661	4	887.965	2110.701	1681.2668	1614.073	1589.123067	1643.0912	1740.33328	1735.5259
89738415010661	1	3446.742	1338.175	1978.1256	1277.889	1308.501867	1396.1682	1395.414	1643.310667
89738415010661	2	2018.646	2869.96	2135.7106	1617.8417	1781.3232	1807.28105	1660.2226	1623.453433
89738415010661	3	1749.572	1017.595	923.938	1236.3027	1353.6888	1511.0215	1600.76464	1567.784633
89738415010661	4	3181.257	1696.412	2316.0098	1512.7305	1828.812267	1828.8219	1632.59672	1527.3319
89738530010661	1	2031.24	133.586	1099.7774	1329.5719	1471.2956	1406.06825	1317.06728	1321.858267
89738530010661	2	1875.286	133.586	1221.7598	1390.541	1479.003733	1422.7674	1395.17764	1354.573133
89738530010661	3	1043.294	1574.984	1296.0946	1016.5839	1162.2852	1471.1145	1564.71836	1551.448433
89738643010661	1	1490.442	1285.229	1383.8474	1286.9552	1530.230133	1452.44195	1421.52712	1427.965
89738643010661	2	2346.813	2633.38	1608.3128	2061.6784	1934.682733	2137.1469	2027.529	2059.718633
89738643010661	3	404.823	2587.272	2147.3164	2056.2443	1764.286667	1767.45355	1638.08012	1612.379833
89738643010661	4	1520.034	2728.908	1749.5328	1671.6046	1635.7486	1480.29	1523.33224	1601.238367
89738746010661	1	2485.426	332.724	1508.6968	2019.599	1762.599867	1601.7412	1496.21816	1394.901067
89738746010661	2	1985.453	512.941	1508.6968	1708.9846	1518.284533	1440.76135	1422.4392	1395.500833
89738746010661	3	2190.317	196.697	1192.447	1706.997	1762.7126	1587.13815	1642.84808	1624.282167
89738746010661	4	4387.43	583.166	1596.9982	1173.6536	1649.363933	1874.00665	1622.2302	1567.189433
