plt_cn	subp	ref.volume	pred.vol_k1	pred.vol_k5	pred.vol_k10	pred.vol_k15	pred.vol_k18	pred.vol_k22	xAlb	yAlb	tcap_B	tcap_G	tcap_W
55321221010661	4	1280.736	976.579	1863.4598	1473.5615	1924.3296	2021.075389	1948.785773	803364.2	2663840.26	3103.930908	2399.399658	116.998299
55321674010661	1	2375.693	479.543	1320.078	1311.5807	1335.8196	1393.058444	1352.575591	814536.96	2662879.64	3595.878906	2915.742676	212.133194
55321674010661	2	1510.068	1835.666	1214.6244	1390.6352	1276.413467	1276.558222	1424.349818	814536.96	2662916.21	3586.404541	2923.005615	160.773407
55321674010661	3	3139.485	3233.416	2180.6834	2281.8281	1775.538667	1665.816778	1616.000455	814568.63	2662861.35	4057.812012	3190.888672	155.173599
55321674010661	4	1305.968	964.502	1814.4894	1824.6707	1782.856533	2016.416667	2043.235545	814505.28	2662861.35	3113.291992	2412.05957	195.649994
55322164010661	1	3184.137	698.417	1224.1862	1710.6249	1556.697867	1442.246722	1417.747545	788573.92	2650117.08	3840.038086	2915.468018	20.8039
55322164010661	2	5420.147	1276.691	872.3596	910.7411	1061.153	1011.443278	931.443773	788573.92	2650153.66	4052.013184	3068.011963	-96.880302
55322164010661	3	3300.162	3573.093	1664.7376	1696.5576	1828.885733	1592.112111	1501.261591	788605.59	2650098.8	4054.906738	3125.292236	57.6278
55322164010661	4	2681.939	739.015	714.23	717.3286	874.134	810.1025	909.201909	788542.24	2650098.8	3967.275879	3008.967041	-73.3918
55322798010661	1	1850.006	536.411	1231.3344	1544.4817	1373.5106	1434.761611	1669.102636	785013.23	2653234.39	3761.631348	2791.099121	-103.699997
55322798010661	2	1219.75	268.831	498.3816	882.918	1198.908133	1393.349167	1325.850227	785013.23	2653270.96	3979.254639	3055.54248	-13.2615
55322798010661	3	1293.42	1686.51	1201.6166	1377.1848	1448.0296	1510.632056	1710.887273	785044.91	2653216.1	3793.645264	2765.368164	-5.0853
55322798010661	4	1507.014	1156.764	1595.6868	1651.3821	1550.2776	1511.898722	1411.361864	784981.56	2653216.1	3863.206299	2907.846191	-10.9602
55323343010661	1	1485.806	3188.767	2314.7466	2307.244	1856.6988	1811.205722	1801.963091	785547.89	2646201.85	3041.521484	2005.372192	-258.878113
55323343010661	2	1425.532	1309.281	1923.3264	1859.0138	1819.939267	1725.660667	1796.665727	785547.89	2646238.42	3022.134033	2145.671631	-76.8274
55323343010661	3	1865.211	168.261	2371.5152	2566.7986	2392.0022	2203.020389	2147.652909	785579.56	2646183.56	3289.600586	2521.624512	105.757797
55323343010661	4	1364.99	1428.988	3040.751	2106.9378	2024.741267	2007.424444	1775.741273	785516.21	2646183.56	3350.128662	1954.069946	-389.95639
55324015010661	1	494.729	2431.62	3454.0176	3124.6409	2256.855467	2205.259389	2185.576136	798564.55	2652277.9	2968.457275	2127.234619	83.206299
55324015010661	2	1885.742	2253.22	1704.4696	2471.9555	2111.287133	1949.271056	2210.086727	798564.55	2652314.47	2892.250977	2092.389404	61.067299
55324015010661	3	2922.947	2431.62	2304.7572	2131.8247	2350.232467	2195.401611	2001.982773	798596.23	2652259.61	3010.429443	2137.405762	88.734901
55324015010661	4	1882.321	2563.054	1910.5252	2531.3631	1979.936133	1792.176056	1800.033045	798532.88	2652259.61	2765.785889	2024.587646	59.495899
55324712010661	2	479.543	1044.314	1440.971	1322.8901	1441.788067	1349.186167	1355.894636	800084.68	2648192.48	3615.679932	2860.187256	177.363007
55324712010661	3	166.412	911.276	1727.2502	1889.2144	1632.803533	1468.586	1586.7255	800116.35	2648137.62	3486.307861	2612.671143	28.439301
55324712010661	4	432.554	483.124	688.7712	1001.2205	990.5658	962.06	1196.358318	800053	2648137.62	3850.967773	3025.056641	99.653297
55325324010661	2	142.514	224.875	1119.8996	1587.3342	1803.932133	1858.070056	1666.2865	809092.38	2655093.76	2451.165039	1655.462891	-33.761799
55325476010661	1	612.551	578.261	694.0464	1682.9053	1691.4494	1742.268611	1909.981955	813388.45	2651182.08	3295.750732	1961.576294	33.2159
55325476010661	2	939.064	578.261	2299.888	1791.5574	1729.276933	1740.258722	1749.753682	813388.45	2651218.65	3359.893066	1954.629517	-25.9268
55325476010661	3	809.207	578.261	643.7754	1396.6562	1549.551933	1453.176556	1490.108364	813420.13	2651163.79	3285.266357	1854.589722	10.7555
55325476010661	4	215.253	578.261	694.0464	1473.8687	1560.3356	1690.4475	1739.776455	813356.77	2651163.79	3300.818115	1921.66687	59.418499
55326314010661	4	1611.129	1886.134	1091.151	1608.4122	1698.037	1633.678333	1767.972045	826233.97	2651920.81	3498.876709	1904.550781	-731.851929
55326429010661	1	1744.023	1338.175	1671.1062	1221.3817	1371.540933	1279.3275	1201.994955	780393.84	2641134.97	2080.190674	1339.720947	94.513397
55326429010661	2	3927.355	693.497	1675.6046	1922.6073	1641.776867	1457.679667	1473.846182	780393.84	2641171.54	2000.576416	1257.99585	114.067802
55326429010661	3	1085.19	390.375	786.8082	998.0394	1475.3896	1417.008	1410.503773	780425.51	2641116.68	2176.074707	1365.738281	91.697403
55326429010661	4	1463.338	693.497	1767.2832	1937.2718	1847.470533	1847.421056	1758.8835	780362.16	2641116.68	1919.608643	1244.731689	84.6576
55327108010661	1	1076.636	2641.01	696.4566	989.1873	1187.574867	1383.625667	1320.319545	784073.6	2638462.06	2462.521729	1682.222168	77.580101
55327108010661	2	1058.579	3926.735	1635.4846	1569.4382	1261.434467	1524.397556	1590.306091	784073.6	2638498.63	2462.392822	1717.083252	147.161896
55327108010661	3	767.518	296.865	1614.823	1447.8972	1221.041867	1377.026111	1391.925182	784105.27	2638443.77	2450.141602	1693.634766	112.284798
55327108010661	4	291.456	1707.393	896.0272	1227.3531	1190.917733	1410.018389	1283.833682	784041.92	2638443.77	2519.586914	1653.809326	41.748001
55328030010661	1	940.446	3006.24	1601.3294	1585.1647	1907.092733	1836.450722	1845.437545	795605.14	2645831.56	2799.341797	1847.662598	-163.789597
55328030010661	2	289.794	1672.637	1526.0744	1313.8505	1617.121867	1842.939556	1995.7905	795605.14	2645868.14	2636.06665	1725.66333	-89.568398
55328030010661	3	2339.337	2531.534	1418.8464	2154.2213	2036.612267	1722.584889	1883.599818	795636.81	2645813.27	2465.848633	1649.606323	-126.723701
55328030010661	4	229.106	1830.672	2065.6662	1971.9377	1999.417	1877.183444	1786.979636	795573.46	2645813.27	2864.995605	1912.79834	-198.920197
55328364010661	1	330.404	1732.737	2487.2796	2377.0395	2198.412667	2338.914278	2409.6635	791658.59	2641772.33	2938.021484	2222.673096	138.168106
55328364010661	2	1035.546	423.402	1199.2456	1741.3531	1780.123133	1776.842611	1802.555273	791658.59	2641808.91	2847.520508	1972.828369	13.7768
55328364010661	3	168.261	1865.211	2710.9052	2736.4936	2405.0674	2398.931611	2270.799273	791690.26	2641754.05	3295.418701	2516.168457	108.649803
55328364010661	4	1760.154	3676.483	1977.4608	2070.597	1791.598867	1773.874278	1787.0785	791626.91	2641754.05	3151.626953	2382.572021	92.735497
55329166010661	1	2627.972	1290.493	2795.2902	2014.9087	2011.2564	1971.565111	1843.941227	797600.48	2641023.86	2522.608154	1901.709229	203.955704
55329166010661	2	2209.969	2163.699	2524.9364	2605.4818	2406.372667	2393.917	2278.537136	797600.48	2641060.43	2592.724121	1980.289551	246.096695
55329166010661	3	2258.241	1875.286	1299.08	1451.2353	1834.124067	1713.480611	1656.538045	797632.15	2641005.57	2238.562988	1571.84436	112.905899
55329166010661	4	1339.86	1333.527	1961.772	2203.4736	2107.199267	1978.893611	1991.684409	797568.8	2641005.57	2562.470459	1926.032593	157.094406
55329663010661	1	944.802	3780.618	2487.6518	2319.748	2086.0686	2136.563056	2075.046818	816862.98	2649446.53	3083.224121	2324.43042	127.375099
55329663010661	2	1206.124	1044.826	1947.4704	1658.6596	1756.882933	1882.854444	2039.312636	816862.98	2649483.11	3058.224365	2264.751953	41.322601
55329663010661	3	1177.887	2209.223	1942.5364	1851.6646	1876.084533	1749.440333	1686.690682	816894.66	2649428.24	3022.44165	2166.210693	-5.11
55329663010661	4	1295.673	3766.946	2483.2432	1782.1471	2079.533133	1909.230056	1947.233227	816831.31	2649428.24	3008.957764	2246.772461	103.501297
55329986010661	1	2646.879	265.85	2407.1436	2038.7255	2000.7562	1807.520389	1694.713818	811949.87	2646008.42	2898.107178	2042.667725	-79.039597
55329986010661	2	482.019	423.402	1694.564	1597.3326	1869.458867	1879.978833	1788.166909	811949.87	2646045	2871.780029	2012.767944	7.6778
55329986010661	3	700.973	931.781	2183.041	1996.3342	1729.953733	1840.649	1635.626409	811981.54	2645990.14	2762.823242	1939.233276	-64.923203
55329986010661	4	779.846	2110.701	1439.8796	1853.3981	1681.298667	1711.396556	1758.483727	811918.19	2645990.14	3034.375977	2201.694092	1.2791
55330436010661	1	764.384	363.9	1265.4006	1350.8571	1415.1318	1597.072056	1657.427818	811713.86	2640223.67	3715.997803	2853.296143	142.942398
55330436010661	2	203.217	270.366	1823.341	1520.8484	1562.108	1657.987667	1870.0455	811713.86	2640260.24	3511.2771	2315.73291	-41.7715
55330436010661	3	1019.006	1536.154	1871.8604	1967.1943	1903.018533	1856.670333	1749.437682	811745.54	2640205.38	3624.924561	2714.117432	63.974899
55330730010661	1	2240.938	156.68	1265.321	2016.5601	1722.8676	1700.067333	1692.781636	790449.31	2634420.09	3738.468506	2792.823486	55.262299
55330730010661	2	1227.936	1944.762	2214.0552	1880.47	1907.8942	2029.388722	2116.741045	790449.31	2634456.67	3411.365234	2521.425781	32.9375
55330730010661	3	3573.093	3300.162	1541.0374	1580.2105	1751.321	1807.9935	1769.725818	790480.99	2634401.8	4097.133789	3115.013184	56.153999
55330730010661	4	1261.351	1276.691	1362.8986	1197.0663	1450.703133	1686.3845	1646.415455	790417.63	2634401.8	4043.227295	3069.358398	44.236301
55331123010661	1	620.198	2392.626	1457.9764	1669.116	1661.059133	1711.455389	1723.256773	795585.51	2632832.41	3495.321533	2678.794434	-14.5948
55331123010661	2	156.68	2654.041	3358.314	2379.6706	2148.900867	1942.920778	1804.601682	795585.51	2632868.98	3716.188721	2832.114014	46.028198
55331123010661	3	1226.902	136.103	1081.0328	1811.919	2058.316	2146.477556	2071.049364	795617.19	2632814.12	3378.10376	2552.213623	35.616199
55331123010661	4	1686.51	536.411	1215.4012	1593.4834	1877.695933	1797.838667	1725.128682	795553.83	2632814.12	3752.790527	2788.065918	-26.494301
55331576010661	2	332.724	1696.412	1945.7086	2035.0509	1981.4918	1884.943	1888.750636	807068.25	2635359.9	1667.340942	928.126587	116.656403
55331576010661	3	303.409	1464.811	1777.0208	1727.7743	1524.0238	1500.980944	1624.868909	807099.92	2635305.04	2194.051514	1517.980957	107.085297
55331576010661	4	1949.289	3446.742	1952.961	2085.1453	2085.2404	1899.056778	1904.764909	807036.57	2635305.04	1902.05542	1405.71167	374.146515
55331961010661	1	174.122	181.498	1335.285	1617.0633	1555.952333	1626.792944	1756.191636	810340.28	2630741.67	3298.2229	2326.799072	-33.966801
55331961010661	3	270.366	203.217	1501.108	1613.1961	1676.3584	1578.337278	1490.343045	810371.95	2630723.38	3452.328369	2323.87207	-82.301399
55331961010661	4	136.103	2096.798	2418.0974	1949.3167	2078.2282	2103.574556	2296.746364	810308.6	2630723.38	3352.620361	2532.033203	17.5758
55332249010661	1	1547.34	1426.474	2144.3888	1937.574	1781.3164	1711.082	1687.407318	803313.75	2629096.59	3542.897705	2760.690918	-17.349501
55332249010661	2	2281.02	315.648	660.5268	1319.2603	1259.320133	1350.697167	1590.442682	803313.75	2629133.16	3442.013672	2653.406006	45.349499
55332249010661	3	2830.699	5129.201	2580.1506	1669.4461	1767.342933	1719.857667	1710.840591	803345.43	2629078.3	3582.872803	2703.000488	13.1836
55332249010661	4	2575.807	1199.386	2293.038	1980.2965	1680.939733	1646.590056	1563.774909	803282.08	2629078.3	3527.453125	2744.070312	25.9305
55332822010661	1	2728.908	4301.164	1998.271	1798.3328	1656.088667	1750.333611	1788.637545	814924.87	2629668.42	3383.769775	2617.201904	65.182503
55332822010661	2	312.321	1758.791	2235.0984	2198.6982	1946.949067	1798.7435	1814.970045	814924.87	2629705	3423.856201	2557.631592	39.666199
55332822010661	3	1284.487	1520.16	1705.3384	1609.0172	1899.463133	2004.792778	1968.192909	814956.55	2629650.13	3650.164795	2766.397949	-42.2756
55332822010661	4	315.648	2281.02	1276.1712	1670.4912	1495.162	1574.949778	1687.620636	814893.2	2629650.13	3418.089111	2661.646729	57.863701
55333132010661	1	422.309	1254.146	1945.5898	1854.1978	1887.6718	1865.905611	1867.510545	822788.77	2633809.89	3094.821289	2086.018799	-54.428398
55333132010661	2	281.256	1305.968	2019.4318	1927.1419	1851.170667	1971.574389	1922.903045	822788.77	2633846.47	3130.47998	2392.530762	185.533203
55333435010661	1	3094.049	2425.657	1682.2736	1454.6062	1614.291267	1743.219778	1722.871318	797831.97	2670764.36	117.183601	-103.269402	18.6509
55333435010661	2	3854.31	2425.657	1682.2736	1454.6062	1614.291267	1743.219778	1722.871318	797831.97	2670800.93	187.128403	-57.2691	-8.3117
55333435010661	3	2020.316	2425.657	1682.2736	1454.6062	1614.291267	1743.219778	1722.871318	797863.65	2670746.07	102.398102	-75.591698	6.6627
55333435010661	4	2483.385	2425.657	1682.2736	1454.6062	1614.291267	1743.219778	1722.871318	797800.3	2670746.07	140.424698	-89.573402	-3.8423
55334021010661	1	3476.05	2482.499	2647.898	2305.7039	2032.628533	1951.177333	1746.415182	816535.63	2669550.67	3179.036377	2232.152832	-80.411301
55334021010661	3	2110.701	779.846	1173.7086	1720.3126	1584.1812	1637.460167	1697.990318	816567.3	2669532.38	3031.917969	2208.415283	0.9327
55334357010661	1	946.909	4059.267	3051.18	2174.9726	1854.327733	1861.627667	1877.346	809808.3	2664031.2	2846.572021	2138.048828	135.387405
55334357010661	2	3836.815	2175.945	1514.2956	1649.524	1604.034067	1538.903611	1728.913864	809808.3	2664067.78	2679.597656	1933.7854	59.267601
55334357010661	3	964.502	1305.968	1620.7668	2122.2866	1805.620933	2035.387	2094.838727	809839.97	2664012.91	3102.237793	2422.426025	190.155197
55334357010661	4	2414.617	932.492	1217.9746	1440.0893	1841.926667	1891.573667	1923.366273	809776.62	2664012.91	3195.962891	2481.405029	23.4433
55334924010661	1	1546.926	937.014	1000.2388	1742.9187	1617.609267	1584.449111	1554.414045	823475.49	2667974.25	2238.181885	1515.380005	-39.540798
55334924010661	2	1395.718	1820.114	1511.429	1635.7515	1538.112933	1515.985056	1470.497409	823475.49	2668010.83	2516.45874	1806.472534	58.791199
55334924010661	3	4580.612	551.937	2102.6736	1962.3069	1928.580333	1929.880389	1938.274591	823507.17	2667955.97	2698.861816	2032.562134	166.8918
55334924010661	4	5595.127	2660.727	1431.287	1264.6257	1296.9016	1615.742667	1606.710409	823443.82	2667955.97	2367.72876	1598.80542	-31.8246
55335415010661	1	1293.536	958.986	1467.8646	1450.4117	1403.684333	1308.960667	1435.458273	817688.7	2668226.27	4144.88623	1355.385254	-563.422974
55335415010661	2	2295.129	3167.119	1366.4448	1596.3811	1673.8858	1596.624611	1684.229091	817688.7	2668262.85	3632.981689	1958.273804	-413.127594
55335415010661	3	1029.608	498.214	1238.2956	1403.6037	1561.564667	1624.269833	1495.369545	817720.38	2668207.98	3432.445801	2238.762695	-425.33609
55335415010661	4	3660.107	2657.655	2093.4834	1715.3693	1443.5222	1585.2575	1565.406227	817657.02	2668207.98	4263.880371	2286.17749	-636.705811
55336869010661	2	101.954	498.214	1383.0752	1406.3333	1245.719533	1156.7195	1566.220727	824813.93	2648421.1	3333.588135	2294.011719	-255.070297
55336869010661	3	658.932	2652.72	2026.3458	2223.6451	2209.163667	2035.6735	2019.944273	824845.61	2648366.23	3278.035889	2186.109131	-263.35849
55337034010661	1	661.719	390.375	1723.7576	1594.6111	1475.177467	1525.427778	1453.123636	821638.81	2636551.5	2171.432129	1408.761963	24.1304
55337034010661	2	85.474	202.262	1163.2664	1388.0422	1901.512133	1760.367	1675.879864	821638.81	2636588.08	2125.36084	1336.984985	-32.320801
55337034010661	3	358.357	2641.01	859.0344	946.0155	1352.8578	1300.622222	1296.148273	821670.48	2636533.21	2442.567383	1706.32605	16.969999
55337034010661	4	161.229	390.375	867.758	1442.1489	1440.053533	1534.955389	1619.71	821607.13	2636533.21	2158.317139	1370.782959	39.855801
55337381010661	1	1044.314	479.543	868.1434	1285.5737	1298.773267	1237.592444	1281.762682	796240.57	2632027.23	3641.870361	2845.80957	145.887497
55337381010661	2	2098.915	1409.85	1609.4846	1849.9856	1518.3428	1534.273	1530.333136	796240.57	2632063.81	3739.052734	2977.186279	131.266693
55337381010661	3	1197.047	822.01	822.3488	1265.2972	1694.310733	1784.304778	1873.955364	796272.25	2632008.94	3608.914307	2812.011719	73.710899
55337381010661	4	1955.376	1823.996	1227.4614	1400.6169	1918.892467	1852.948778	1741.757364	796208.89	2632008.94	3664.101318	2884.168945	79.152298
55338345010661	1	3167.119	2295.129	1160.759	1158.4202	1502.261933	1552.796167	1440.553091	794766.14	2654772.61	3708.891846	2125.955078	-454.611694
55338345010661	2	673.611	1886.134	1278.6546	1265.8601	1531.4182	1756.160667	1808.909227	794766.14	2654809.19	3592.885498	1787.292358	-641.83252
55338345010661	3	1547.681	471.722	1139.2148	1469.9918	1154.665133	1306.714111	1312.305682	794797.81	2654754.32	3787.516113	2274.643311	-437.188812
55338345010661	4	2657.655	2295.129	1374.0098	1512.5208	1376.3928	1636.891556	1630.082591	794734.46	2654754.32	3837.312256	2047.990479	-617.23938
55338801010661	1	911.276	1572.783	2084.6154	1732.7163	1987.327933	1810.302667	1818.607909	818654.08	2657501.92	3452.350586	2577.985107	34.571201
55338801010661	2	3209.52	1291.941	1836.1152	1796.8902	1761.949067	1676.529889	1622.074909	818654.08	2657538.5	3321.67334	2447.928711	-18.8834
55338801010661	3	2680.298	1703.197	2431.2956	1942.255	2044.0422	1932.488944	1883.928864	818685.76	2657483.63	3706.786865	2820.507812	12.076
55338801010661	4	1730.894	94.919	1574.5246	1397.77	1853.5652	1668.325778	1581.604182	818622.41	2657483.63	3261.798584	2427.858154	18.521601
55339480010661	1	52.465	391.475	672.4732	894.0338	1241.581	1305.245778	1527.925773	826611.94	2654208.92	2484.613281	1655.829712	14.6377
55339480010661	2	1340.555	2253.22	1615.8294	1634.0604	2025.716067	1921.384944	1879.216636	826611.94	2654245.5	2860.467529	2046.598755	47.559898
55339480010661	3	196.697	1951.886	1555.0384	1796.6416	2047.343067	1981.901111	1764.212182	826643.61	2654190.63	2690.27002	1866.861938	-9.6572
55339480010661	4	423.402	482.019	1697.8326	1757.1221	1944.397333	1928.544833	1843.292227	826580.26	2654190.63	2866.89502	1998.737793	28.7806
55339922010661	1	439.114	479.543	1141.5724	1345.8312	1470.7148	1530.718111	1525.998591	804068.23	2645543.28	3566.013184	2844.329834	152.646606
55339922010661	2	212.897	1689.424	2936.0192	2204.4972	2042.1974	2066.9475	1933.327773	804068.23	2645579.86	3655.056885	2844.321777	31.347799
55339922010661	3	1536.154	348.98	2169.584	2164.4729	1962.0704	1905.858389	1725.930955	804099.91	2645524.99	3597.252197	2738.248779	44.427799
55340233010661	1	1878.867	2247.979	1148.9368	1469.0608	1338.344533	1313.297889	1425.702136	785475.17	2658339.45	3830.878174	2869.649414	-81.769501
55340233010661	2	739.015	2681.939	1102.8148	892.526	1169.3598	1132.692389	1150.007409	785475.17	2658376.02	3950.33252	3014.758057	-80.447098
55340233010661	4	2052.86	1248.861	847.7362	1191.2084	1413.736933	1337.445444	1330.807182	785443.5	2658321.16	3886.614502	2912.981689	-70.872704
55340484010661	1	3528.434	404.823	1621.5628	1400.974	1477.136267	1329.544444	1378.958818	804740.32	2665855.67	3461.723633	2739.725586	133.694794
55340484010661	2	1302.847	1712.039	1586.5172	1733.0481	1853.844133	1915.174167	2007.248773	804740.32	2665892.24	3107.881348	2256.875	-24.528999
55340484010661	3	2392.626	620.198	616.3704	1351.5023	1557.541667	1632.7615	1550.810182	804772	2665837.38	3504.85791	2670.058594	11.7918
55340484010661	4	3773.093	2237.352	2450.9506	2246.084	2158.9328	2056.116556	1864.308	804708.64	2665837.38	3123.325684	2273.495605	-67.808998
55492064010661	1	1910.372	1696.412	2284.809	1821.8314	1953.7268	1836.002444	1663.156818	809876.5	2678834.98	1747.307251	1035.973877	-67.482101
55492064010661	2	2110.726	312.321	1802.617	2018.8577	1946.8698	2019.651778	1952.327727	809876.5	2678871.55	3413.310791	2540.226562	84.326302
55492064010661	3	1852.507	1696.412	2099.9528	1804.1	1885.299533	1713.562167	1823.904682	809908.18	2678816.69	1653.720703	1070.739868	-1.3292
55492064010661	4	1309.755	394.877	1114.5826	1242.9729	1528.542533	1582.712667	1573.629682	809844.83	2678816.69	2290.590332	1443.03186	-125.298203
55492864010661	1	4750.306	1490.442	1495.2568	1431.5288	1725.401667	1767.175111	1821.963455	824078.79	2679962.64	3319.737793	2534.1604	26.1285
55492864010661	2	3676.483	1760.154	1594.195	1878.9641	1663.8436	1667.411556	1699.972636	824078.79	2679999.21	3155.323975	2379.711426	96.503799
55492864010661	3	1279.262	909.937	860.5104	1521.9817	1703.135067	1730.905556	1512.125364	824110.47	2679944.35	3405.742432	2660.540039	120.514397
55492864010661	4	2426.481	1865.211	2259.2612	2158.3312	2111.162067	2034.913667	1987.593409	824047.11	2679944.35	3302.0271	2523.677002	88.369797
55494936010661	2	536.176	1596.835	1017.7264	929.5908	977.388667	913.019222	985.577818	784050.57	2668658.67	3850.480469	3052.408691	69.224701
55494936010661	3	1334.121	5129.201	2857.5302	2257.5578	1825.365867	1798.166	1763.276455	784082.25	2668603.8	3592.790283	2724.804199	-32.8438
55494936010661	4	585.09	920.958	722.1086	895.7563	1005.664533	1082.008444	1057.908273	784018.9	2668603.8	3951.081787	3030.849365	37.705299
55495159010661	1	551.403	2668.108	2289.4612	1636.3913	1573.697067	1626.287	1662.703227	792163.39	2671044.3	2181.992188	1145.924072	-387.185791
55495159010661	2	492.716	670.33	1961.5382	1704.742	1802.524133	1660.584	1779.823409	792163.39	2671080.88	2210.581299	1101.999878	-220.967697
55495159010661	3	556.449	4644.261	2062.67	1943.9502	1746.3656	1687.804278	1554.427364	792195.07	2671026.01	2195.593018	1255.197632	-207.611404
55495159010661	4	921.235	160.529	1650.4794	1685.1622	1740.224733	2000.440167	1881.946455	792131.72	2671026.01	2257.994385	1354.372803	-150.985397
55495374010661	1	866.206	13.404	1340.185	1942.608	1981.1622	1906.637778	1890.449	793189.11	2667705.51	2583.609131	1764.072021	-72.576797
55495374010661	2	365.59	769.355	2455.2548	2391.3555	1991.856133	1874.374833	1814.731864	793189.11	2667742.09	2624.674072	1821.576904	-25.680401
55495374010661	3	2399.149	142.514	1190.225	1419.0538	1459.990533	1247.965889	1390.219682	793220.78	2667687.22	2434.016113	1624.470337	-23.027399
55495374010661	4	2175.945	1073.144	1642.093	1589.5705	1521.801333	1598.922833	1569.039091	793157.43	2667687.22	2711.148682	1918.185547	28.898199
55495764010661	1	1214.744	73.511	1638.6546	1527.6901	1505.876067	1736.437444	1656.119409	802010.04	2674695.5	2340.341064	1251.756348	-236.156998
55495764010661	2	597.315	3003.546	1700.0458	1618.0132	1583.769867	1436.552611	1594.507	802010.04	2674732.08	2351.958496	1202.838013	-253.411606
55495764010661	3	1126.42	1324.916	2013.3976	1519.0296	1226.978333	1308.585389	1569.146091	802041.72	2674677.21	2099.248535	1051.510864	-285.690002
55495764010661	4	488.859	899.697	711.0962	1190.4181	986.3222	1071.727889	1088.538273	801978.37	2674677.21	2467.991211	1365.472656	-213.423004
55496648010661	1	73.511	1214.744	2274.2282	1418.8035	1823.426467	1673.681333	1616.421136	798387.39	2668807.91	2268.40918	1272.272949	-261.997711
55496648010661	2	494.198	6120.749	2460.7786	2252.1324	1806.969133	1662.662056	1741.963	798387.39	2668844.49	2228.549316	1288.995605	-135.434799
55496648010661	3	157.758	3006.24	2072.8882	1561.6183	1517.415267	1872.253389	1734.259864	798419.06	2668789.62	2742.075439	1812.796753	-99.191498
55497196010661	1	2446.407	1842.267	1750.7142	1385.0106	1674.9274	1845.671167	1971.961455	804570.75	2667337.96	2746.168457	1944.782227	70.966003
55497196010661	2	4326.481	981.401	1680.6214	1441.5768	1372.197	1470.758611	1326.099682	804570.75	2667374.54	2805.44458	1944.586426	-38.300999
55497196010661	3	2209.223	1177.887	1736.2692	1748.531	1789.6582	1692.143889	1705.417091	804602.42	2667319.68	3021.926758	2156.105957	-3.1575
55497196010661	4	691.942	1820.114	2019.792	1833.2897	1822.628667	1676.273944	1465.914545	804539.07	2667319.68	2531.006104	1805.929443	40.526901
55498090010661	1	3780.618	944.802	1969.385	1860.4962	1864.652733	1720.921889	1708.305636	807340.95	2668792.02	3060.177246	2297.947998	89.954803
55498090010661	2	2462.931	2563.054	1388.313	1696.4494	1457.117667	1541.525833	1737.977909	807340.95	2668828.6	2810.847412	2044.206177	40.160198
55498090010661	3	6052.928	1719.464	1533.9718	2304.4773	2056.092533	2011.877833	2045.618864	807372.63	2668773.73	3279.246826	2514.142822	149.649597
55498090010661	4	2369.71	1199.386	1610.1338	1564.7171	1822.902467	1785.035389	1742.999045	807309.27	2668773.73	3559.529297	2732.018311	97.212799
55499769010661	1	346.604	974.587	1295.7608	1368.1091	1278.351467	1481.966167	1512.539727	819562.94	2669559.66	2511.055908	1691.700562	-17.310801
55499769010661	2	981.401	4326.481	2079.2286	1802.2268	1598.955733	1667.962056	1633.082818	819562.94	2669596.23	2825.209473	1960.026855	-22.2397
55499769010661	3	937.014	1572.526	1310.0502	1420.0044	1739.665933	1745.944944	1777.774136	819594.62	2669541.37	2220.921387	1486.267456	27.243
55499769010661	4	371.528	2175.945	1785.4852	1748.8336	1540.150333	1565.307056	1634.475727	819531.27	2669541.37	2739.158203	1889.928345	49.667999
55500421010661	1	2604.333	3644.834	1788.2664	1767.079	1572.661733	1486.175444	1815.442727	778738.32	2657582.47	3737.86499	2910.797363	58.654999
55500421010661	2	320.651	190.967	712.251	1234.5998	1214.362	1259.612333	1280.720182	778738.32	2657619.05	3862.581299	3095.985352	156.316498
55500421010661	3	1064.646	1408.112	860.951	1126.153	1225.479333	1097.998556	1029.337955	778769.99	2657564.18	3859.826172	2995.108643	8.9152
55500421010661	4	1689.424	212.897	2640.7138	2009.5415	1880.007267	1801.820389	1854.340864	778706.64	2657564.18	3659.153076	2835.862061	11.3656
55500852010661	1	729.986	2569.436	2020.5882	1633.9872	1534.777667	1316.127278	1461.766227	787671.86	2664303.67	2515.374756	1758.154419	32.728699
55500852010661	2	2531.534	224.875	1553.3204	1886.6593	1856.8118	1837.411111	1802.082409	787671.86	2664340.24	2434.347656	1655.416748	-64.365196
55500852010661	3	3471.405	1535.026	1171.8388	1657.9373	1792.252067	1805.781	1788.540864	787703.54	2664285.38	2771.97583	1970.656372	40.406799
55501367010661	1	3951.961	3733.868	2701.066	2016.7522	1976.7398	1954.585611	1703.644818	789506.68	2657606.31	2692.99292	1627.078979	-152.219406
55501367010661	2	4323.852	1324.916	1053.021	1083.8242	1404.995333	1308.999222	1456.727182	789506.68	2657642.88	2101.337891	1113.832153	-289.940491
55501367010661	3	5871.378	1312.732	1775.739	1642.7949	1761.4452	1608.404889	1626.839318	789538.35	2657588.02	3216.99585	1955.718018	-244.758102
55501367010661	4	1254.146	3314.326	1834.3478	1558.4013	1760.164667	1607.070389	1768.973045	789475	2657588.02	3106.844727	2026.845459	-115.274597
55502446010661	1	1113.695	698.417	2146.9768	1689.9839	1897.4764	1922.696278	1771.832727	806767.37	2660276.13	3826.465576	2881.722656	34.743401
